image_name,tags
train_1599,agriculture
train_1600,agriculture
train_1601,partly_cloudy
train_1602,clear
train_1603,partly_cloudy
train_1604,haze
train_1605,agriculture
train_1606,partly_cloudy
train_1607,partly_cloudy
train_1608,clear
train_1609,partly_cloudy
train_1610,agriculture
train_1611,clear
train_1612,clear
train_1613,partly_cloudy
train_1614,partly_cloudy
train_1615,clear
train_1616,clear
train_1617,clear
train_1618,partly_cloudy
train_1619,partly_cloudy
train_1620,partly_cloudy
train_1621,clear
train_1622,clear
train_1623,bare_ground
train_1624,agriculture
train_1625,partly_cloudy
train_1626,agriculture
train_1627,clear
train_1628,agriculture
train_1629,clear
train_1630,partly_cloudy
train_1631,agriculture
train_1632,partly_cloudy
train_1633,clear
train_1634,agriculture
train_1635,agriculture
train_1636,agriculture
train_1637,clear
train_1638,clear
train_1639,haze
train_1640,clear
train_1641,agriculture
train_1642,haze
train_1643,clear
train_1644,clear
train_1645,agriculture
train_1646,agriculture
train_1647,clear
train_1648,partly_cloudy
train_1649,agriculture
train_1650,agriculture
train_1651,partly_cloudy
train_1652,clear
train_1653,clear
train_1654,clear
train_1655,clear
train_1656,agriculture
train_1657,clear
train_1658,clear
train_1659,clear
train_1660,agriculture
train_1661,clear
train_1662,cloudy
train_1663,cloudy
train_1664,agriculture
train_1665,partly_cloudy
train_1666,agriculture
train_1667,partly_cloudy
train_1668,clear
train_1669,blooming
train_1670,cloudy
train_1671,agriculture
train_1672,clear
train_1673,clear
train_1674,clear
train_1675,clear
train_1676,agriculture
train_1677,partly_cloudy
train_1678,clear
train_1679,agriculture
train_1680,haze
train_1681,clear
train_1682,clear
train_1683,agriculture
train_1684,clear
train_1685,clear
train_1686,clear
train_1687,agriculture
train_1688,clear
train_1689,artisinal_mine
train_1690,clear
train_1691,agriculture
train_1692,partly_cloudy
train_1693,clear
train_1694,agriculture
train_1695,clear
train_1696,clear
train_1697,partly_cloudy
train_1698,cloudy
train_1699,clear
train_1700,partly_cloudy
train_1701,clear
train_1702,agriculture
train_1703,haze
train_1704,cloudy
train_1705,clear
train_1706,clear
train_1707,cloudy
train_1708,agriculture
train_1709,partly_cloudy
train_1710,clear
train_1711,cloudy
train_1712,agriculture
train_1713,clear
train_1714,clear
train_1715,clear
train_1716,clear
train_1717,cloudy
train_1718,agriculture
train_1719,clear
train_1720,clear
train_1721,clear
train_1722,cloudy
train_1723,clear
train_1724,agriculture
train_1725,agriculture
train_1726,agriculture
train_1727,agriculture
train_1728,agriculture
train_1729,haze
train_1730,partly_cloudy
train_1731,clear
train_1732,partly_cloudy
train_1733,blooming
train_1734,clear
train_1735,agriculture
train_1736,agriculture
train_1737,agriculture
train_1738,cloudy
train_1739,haze
train_1740,agriculture
train_1741,clear
train_1742,clear
train_1743,agriculture
train_1744,clear
train_1745,clear
train_1746,clear
train_1747,agriculture
train_1748,haze
train_1749,agriculture
train_1750,clear
train_1751,partly_cloudy
train_1752,agriculture
train_1753,clear
train_1754,clear
train_1755,agriculture
train_1756,cloudy
train_1757,haze
train_1758,haze
train_1759,clear
train_1760,clear
train_1761,clear
train_1762,agriculture
train_1763,clear
train_1764,agriculture
train_1765,partly_cloudy
train_1766,clear
train_1767,agriculture
train_1768,agriculture
train_1769,clear
train_1770,clear
train_1771,agriculture
train_1772,partly_cloudy
train_1773,clear
train_1774,clear
train_1775,clear
train_1776,cloudy
train_1777,cloudy
train_1778,clear
train_1779,clear
train_1780,clear
train_1781,agriculture
train_1782,cloudy
train_1783,agriculture
train_1784,clear
train_1785,agriculture
train_1786,cloudy
train_1787,agriculture
train_1788,clear
train_1789,agriculture
train_1790,agriculture
train_1791,clear
train_1792,clear
train_1793,cloudy
train_1794,agriculture
train_1795,partly_cloudy
train_1796,clear
train_1797,clear
train_1798,haze
train_1799,clear
train_1800,clear
train_1801,agriculture
train_1802,clear
train_1803,clear
train_1804,agriculture
train_1805,clear
train_1806,clear
train_1807,blooming
train_1808,clear
train_1809,agriculture
train_1810,clear
train_1811,clear
train_1812,clear
train_1813,agriculture
train_1814,partly_cloudy
train_1815,agriculture
train_1816,agriculture
train_1817,clear
train_1818,agriculture
train_1819,agriculture
train_1820,partly_cloudy
train_1821,haze
train_1822,agriculture
train_1823,agriculture
train_1824,partly_cloudy
train_1825,clear
train_1826,agriculture
train_1827,partly_cloudy
train_1828,partly_cloudy
train_1829,agriculture
train_1830,clear
train_1831,clear
train_1832,clear
train_1833,clear
train_1834,agriculture
train_1835,clear
train_1836,cloudy
train_1837,clear
train_1838,partly_cloudy
train_1839,clear
train_1840,agriculture
train_1841,clear
train_1842,clear
train_1843,agriculture
train_1844,partly_cloudy
train_1845,clear
train_1846,cultivation
train_1847,artisinal_mine
train_1848,agriculture
train_1849,cloudy
train_1850,partly_cloudy
train_1851,clear
train_1852,clear
train_1853,partly_cloudy
train_1854,haze
train_1855,clear
train_1856,cloudy
train_1857,partly_cloudy
train_1858,clear
train_1859,agriculture
train_1860,agriculture
train_1861,clear
train_1862,agriculture
train_1863,partly_cloudy
train_1864,clear
train_1865,agriculture
train_1866,clear
train_1867,agriculture
train_1868,clear
train_1869,partly_cloudy
train_1870,clear
train_1871,clear
train_1872,haze
train_1873,partly_cloudy
train_1874,agriculture
train_1875,partly_cloudy
train_1876,cloudy
train_1877,clear
train_1878,agriculture
train_1879,cultivation
train_1880,haze
train_1881,agriculture
train_1882,clear
train_1883,clear
train_1884,artisinal_mine
train_1885,agriculture
train_1886,clear
train_1887,clear
train_1888,clear
train_1889,agriculture
train_1890,clear
train_1891,clear
train_1892,agriculture
train_1893,partly_cloudy
train_1894,agriculture
train_1895,clear
train_1896,agriculture
train_1897,clear
train_1898,clear
train_1899,clear
train_1900,clear
train_1901,agriculture
train_1902,clear
train_1903,partly_cloudy
train_1904,clear
train_1905,haze
train_1906,clear
train_1907,clear
train_1908,clear
train_1909,agriculture
train_1910,bare_ground
train_1911,clear
train_1912,bare_ground
train_1913,clear
train_1914,partly_cloudy
train_1915,clear
train_1916,cloudy
train_1917,artisinal_mine
train_1918,agriculture
train_1919,clear
train_1920,clear
train_1921,cloudy
train_1922,partly_cloudy
train_1923,clear
train_1924,agriculture
train_1925,clear
train_1926,agriculture
train_1927,clear
train_1928,partly_cloudy
train_1929,agriculture
train_1930,agriculture
train_1931,clear
train_1932,clear
train_1933,cloudy
train_1934,clear
train_1935,agriculture
train_1936,clear
train_1937,clear
train_1938,cloudy
train_1939,agriculture
train_1940,clear
train_1941,agriculture
train_1942,partly_cloudy
train_1943,clear
train_1944,clear
train_1945,clear
train_1946,clear
train_1947,clear
train_1948,blooming
train_1949,clear
train_1950,agriculture
train_1951,agriculture
train_1952,partly_cloudy
train_1953,clear
train_1954,partly_cloudy
train_1955,agriculture
train_1956,clear
train_1957,clear
train_1958,clear
train_1959,clear
train_1960,clear
train_1961,clear
train_1962,agriculture
train_1963,partly_cloudy
train_1964,bare_ground
train_1965,clear
train_1966,agriculture
train_1967,partly_cloudy
train_1968,cloudy
train_1969,cloudy
train_1970,partly_cloudy
train_1971,agriculture
train_1972,partly_cloudy
train_1973,clear
train_1974,clear
train_1975,agriculture
train_1976,clear
train_1977,clear
train_1978,clear
train_1979,clear
train_1980,clear
train_1981,clear
train_1982,agriculture
train_1983,clear
train_1984,clear
train_1985,clear
train_1986,clear
train_1987,agriculture
train_1988,agriculture
train_1989,partly_cloudy
train_1990,agriculture
train_1991,haze
train_1992,clear
train_1993,clear
train_1994,clear
train_1995,habitation
train_1996,cloudy
train_1997,clear
train_1998,clear
train_1999,clear
train_2000,haze
train_2001,agriculture
train_2002,haze
train_2003,agriculture
train_2004,clear
train_2005,agriculture
train_2006,cloudy
train_2007,agriculture
train_2008,bare_ground
train_2009,clear
train_2010,clear
train_2011,clear
train_2012,bare_ground
train_2013,clear
train_2014,clear
train_2015,haze
train_2016,clear
train_2017,agriculture
train_2018,clear
train_2019,agriculture
train_2020,clear
train_2021,cloudy
train_2022,clear
train_2023,haze
train_2024,clear
train_2025,clear
train_2026,blooming
train_2027,agriculture
train_2028,agriculture
train_2029,clear
train_2030,haze
train_2031,agriculture
train_2032,clear
train_2033,agriculture
train_2034,partly_cloudy
train_2035,partly_cloudy
train_2036,clear
train_2037,bare_ground
train_2038,clear
train_2039,partly_cloudy
train_2040,clear
train_2041,agriculture
train_2042,clear
train_2043,agriculture
train_2044,agriculture
train_2045,clear
train_2046,clear
train_2047,agriculture
train_2048,partly_cloudy
train_2049,agriculture
train_2050,agriculture
train_2051,agriculture
train_2052,agriculture
train_2053,clear
train_2054,agriculture
train_2055,clear
train_2056,agriculture
train_2057,haze
train_2058,cloudy
train_2059,agriculture
train_2060,agriculture
train_2061,clear
train_2062,clear
train_2063,clear
train_2064,agriculture
train_2065,clear
train_2066,clear
train_2067,agriculture
train_2068,clear
train_2069,clear
train_2070,clear
train_2071,agriculture
train_2072,agriculture
train_2073,agriculture
train_2074,agriculture
train_2075,partly_cloudy
train_2076,bare_ground
train_2077,agriculture
train_2078,clear
train_2079,agriculture
train_2080,agriculture
train_2081,haze
train_2082,clear
train_2083,agriculture
train_2084,agriculture
train_2085,clear
train_2086,partly_cloudy
train_2087,agriculture
train_2088,partly_cloudy
train_2089,clear
train_2090,agriculture
train_2091,agriculture
train_2092,clear
train_2093,clear
train_2094,agriculture
train_2095,clear
train_2096,agriculture
train_2097,partly_cloudy
train_2098,haze
train_2099,clear
train_2100,cloudy
train_2101,haze
train_2102,clear
train_2103,agriculture
train_2104,partly_cloudy
train_2105,clear
train_2106,agriculture
train_2107,partly_cloudy
train_2108,clear
train_2109,partly_cloudy
train_2110,partly_cloudy
train_2111,clear
train_2112,agriculture
train_2113,agriculture
train_2114,blooming
train_2115,agriculture
train_2116,agriculture
train_2117,partly_cloudy
train_2118,cloudy
train_2119,partly_cloudy
train_2120,partly_cloudy
train_2121,agriculture
train_2122,agriculture
train_2123,clear
train_2124,agriculture
train_2125,clear
train_2126,haze
train_2127,clear
train_2128,clear
train_2129,clear
train_2130,agriculture
train_2131,clear
train_2132,clear
train_2133,clear
train_2134,agriculture
train_2135,agriculture
train_2136,haze
train_2137,clear
train_2138,clear
train_2139,partly_cloudy
train_2140,clear
train_2141,partly_cloudy
train_2142,clear
train_2143,agriculture
train_2144,clear
train_2145,agriculture
train_2146,clear
train_2147,partly_cloudy
train_2148,clear
train_2149,partly_cloudy
train_2150,agriculture
train_2151,partly_cloudy
train_2152,clear
train_2153,agriculture
train_2154,agriculture
train_2155,agriculture
train_2156,agriculture
train_2157,clear
train_2158,partly_cloudy
train_2159,agriculture
train_2160,clear
train_2161,agriculture
train_2162,agriculture
train_2163,cloudy
train_2164,cloudy
train_2165,clear
train_2166,clear
train_2167,clear
train_2168,clear
train_2169,blooming
train_2170,artisinal_mine
train_2171,clear
train_2172,haze
train_2173,clear
train_2174,clear
train_2175,agriculture
train_2176,agriculture
train_2177,clear
train_2178,haze
train_2179,clear
train_2180,haze
train_2181,clear
train_2182,agriculture
train_2183,clear
train_2184,clear
train_2185,clear
train_2186,clear
train_2187,haze
train_2188,haze
train_2189,clear
train_2190,clear
train_2191,agriculture
train_2192,clear
train_2193,clear
train_2194,clear
train_2195,clear
train_2196,clear
train_2197,clear
train_2198,haze
train_2199,clear
train_2200,haze
train_2201,agriculture
train_2202,clear
train_2203,clear
